"Beer_ID","Beer Name","Style","ABV","IBU","Ounces","Brew_ID","Brewery Name","City","State"
1618,"Pumpkin Ale","Pumpkin Ale",0.045,NA,12,362,"Wild Onion Brewing Company","Lake Barrington"," IL"
1364,"Big Bowl Blonde Ale","American Brown Ale",0.05,NA,12,362,"Wild Onion Brewing Company","Lake Barrington"," IL"
971,"Phat Chance","American Blonde Ale",0.052,27,12,362,"Wild Onion Brewing Company","Lake Barrington"," IL"
740,"Hop Slayer Double IPA (2011)","American Double / Imperial IPA",0.082,100,12,362,"Wild Onion Brewing Company","Lake Barrington"," IL"
430,"Hop Slayer Double IPA (2011)","American Double / Imperial IPA",0.082,100,12,362,"Wild Onion Brewing Company","Lake Barrington"," IL"
398,"Wild Onion Summer Wit","Witbier",0.042,13,12,362,"Wild Onion Brewing Company","Lake Barrington"," IL"
366,"Jack Stout","Oatmeal Stout",0.06,23,12,362,"Wild Onion Brewing Company","Lake Barrington"," IL"
334,"Wild Onion Pumpkin Ale (2010)","Pumpkin Ale",0.045,NA,12,362,"Wild Onion Brewing Company","Lake Barrington"," IL"
162,"Paddy Pale Ale","American Pale Ale (APA)",0.056,41,12,362,"Wild Onion Brewing Company","Lake Barrington"," IL"
1615,"The 12th Can™","American Pale Ale (APA)",0.045,32,16,363,"Hilliard's Beer","Seattle"," WA"
889,"Hilliard's Pils","Czech Pilsener",0.055,34,16,363,"Hilliard's Beer","Seattle"," WA"
724,"Hilliard's Blonde","American Blonde Ale",0.049,20,16,363,"Hilliard's Beer","Seattle"," WA"
497,"Hilliard's Amber Ale","American Amber / Red Ale",0.055,60,16,363,"Hilliard's Beer","Seattle"," WA"
496,"Hilliard's Saison","Saison / Farmhouse Ale",0.066,30,16,363,"Hilliard's Beer","Seattle"," WA"
1612,"Keeper (Current)","American Pilsner",0.05,NA,12,364,"Mikkeller","Pottstown"," PA"
1611,"Better Half","American IPA",0.068,NA,12,364,"Mikkeller","Pottstown"," PA"
1607,"Bohemian Export Lager","Dortmunder / Export Lager",0.06,NA,12,365,"Bohemian Brewery","Midvale"," UT"
1597,"Altus Bohemes Altbier","Altbier",0.053,NA,12,365,"Bohemian Brewery","Midvale"," UT"
344,"Cherny Bock","Schwarzbier",0.04,NA,12,365,"Bohemian Brewery","Midvale"," UT"
89,"Czech Pilsner","Czech Pilsener",0.05,NA,12,365,"Bohemian Brewery","Midvale"," UT"
88,"Viennese Lager","Vienna Lager",0.05,NA,12,365,"Bohemian Brewery","Midvale"," UT"
1604,"Chickawawa Lemonale","Fruit / Vegetable Beer",0.05,5,12,366,"Great River Brewery","Davenport"," IA"
1574,"Barrel Aged Farmer","American Brown Ale",0.07,22,16,366,"Great River Brewery","Davenport"," IA"
1446,"Great River Golden Ale","American Blonde Ale",0.048,NA,12,366,"Great River Brewery","Davenport"," IA"
1275,"Dirty Blonde Chocolate Ale","American Blonde Ale",0.048,NA,12,366,"Great River Brewery","Davenport"," IA"
1244,"Dos Pistolas","Vienna Lager",0.048,20,12,366,"Great River Brewery","Davenport"," IA"
1064,"Owney Irish Style Red Ale","Irish Red Ale",0.05,30,16,366,"Great River Brewery","Davenport"," IA"
1028,"Aaah Bock Lager","Vienna Lager",0.06,NA,16,366,"Great River Brewery","Davenport"," IA"
865,"Widespread Wit","Witbier",0.055,10,16,366,"Great River Brewery","Davenport"," IA"
864,"Roller Dam Red Ale","Irish Red Ale",0.054,30,16,366,"Great River Brewery","Davenport"," IA"
863,"483 Pale Ale","American Pale Ale (APA)",0.053,48,16,366,"Great River Brewery","Davenport"," IA"
672,"Hop A Potamus Double Dark Rye Pale Ale","Rye Beer",0.09,99,16,366,"Great River Brewery","Davenport"," IA"
655,"Farmer Brown Ale","American Brown Ale",0.07,22,16,366,"Great River Brewery","Davenport"," IA"
540,"Big Cock IPA","American IPA",0.07,70,16,366,"Great River Brewery","Davenport"," IA"
539,"Oktoberfest","Märzen / Oktoberfest",0.059,25,16,366,"Great River Brewery","Davenport"," IA"
517,"40th Annual Bix Street Fest Copper Ale (Current)","American Amber / Red Ale",0.048,25,16,366,"Great River Brewery","Davenport"," IA"
371,"Redband Stout","American Stout",0.06,36,16,366,"Great River Brewery","Davenport"," IA"
190,"483 Pale Ale (2010)","American Pale Ale (APA)",0.053,48,16,366,"Great River Brewery","Davenport"," IA"
189,"Roller Dam Red Ale (2010)","Irish Red Ale",0.054,30,16,366,"Great River Brewery","Davenport"," IA"
1598,"Mustang Sixty-Six","American Amber / Red Lager",0.05,NA,12,367,"Mustang Brewing Company","Mustang"," OK"
862,"Mustang '33","American Pale Lager",0.04,NA,12,367,"Mustang Brewing Company","Mustang"," OK"
699,"Session '33 (2011)","American Pale Lager",0.04,NA,12,367,"Mustang Brewing Company","Mustang"," OK"
421,"Mustang Golden Ale","American Blonde Ale",0.053,10,12,367,"Mustang Brewing Company","Mustang"," OK"
420,"Washita Wheat","American Pale Wheat Ale",0.053,14,12,367,"Mustang Brewing Company","Mustang"," OK"
1594,"Maylani's Coconut Stout","American Stout",0.053,35,16,368,"Airways Brewing Company","Kent"," WA"
1162,"Oatmeal PSA","American Pale Ale (APA)",0.05,35,16,368,"Airways Brewing Company","Kent"," WA"
1137,"Pre Flight Pilsner","American Pilsner",0.052,33,16,368,"Airways Brewing Company","Kent"," WA"
1593,"He Said Baltic-Style Porter","Baltic Porter",0.082,NA,12,369,"21st Amendment Brewery","San Francisco"," CA"
1592,"He Said Belgian-Style Tripel","Tripel",0.082,NA,12,369,"21st Amendment Brewery","San Francisco"," CA"
1036,"Lower De Boom","American Barleywine",0.099,92,8.4,369,"21st Amendment Brewery","San Francisco"," CA"
1024,"Fireside Chat","Winter Warmer",0.079,45,12,369,"21st Amendment Brewery","San Francisco"," CA"
976,"Marooned On Hog Island","American Stout",0.079,NA,12,369,"21st Amendment Brewery","San Francisco"," CA"
876,"Bitter American","American Pale Ale (APA)",0.044,42,12,369,"21st Amendment Brewery","San Francisco"," CA"
802,"Hell or High Watermelon Wheat (2009)","Fruit / Vegetable Beer",0.049,17,12,369,"21st Amendment Brewery","San Francisco"," CA"
801,"Hell or High Watermelon Wheat (2009)","Fruit / Vegetable Beer",0.049,17,12,369,"21st Amendment Brewery","San Francisco"," CA"
800,"21st Amendment Watermelon Wheat Beer (2006)","Fruit / Vegetable Beer",0.049,17,12,369,"21st Amendment Brewery","San Francisco"," CA"
799,"21st Amendment IPA (2006)","American IPA",0.07,70,12,369,"21st Amendment Brewery","San Francisco"," CA"
797,"Brew Free! or Die IPA (2008)","American IPA",0.07,70,12,369,"21st Amendment Brewery","San Francisco"," CA"
796,"Brew Free! or Die IPA (2009)","American IPA",0.07,70,12,369,"21st Amendment Brewery","San Francisco"," CA"
531,"Special Edition: Allies Win The War!","English Strong Ale",0.085,52,12,369,"21st Amendment Brewery","San Francisco"," CA"
432,"Hop Crisis","American Double / Imperial IPA",0.097,94,12,369,"21st Amendment Brewery","San Francisco"," CA"
353,"Bitter American (2011)","American Pale Ale (APA)",0.044,42,12,369,"21st Amendment Brewery","San Francisco"," CA"
321,"Fireside Chat (2010)","Winter Warmer",0.079,45,12,369,"21st Amendment Brewery","San Francisco"," CA"
173,"Back in Black","American Black Ale",0.068,65,12,369,"21st Amendment Brewery","San Francisco"," CA"
11,"Monk's Blood","Belgian Dark Ale",0.083,35,12,369,"21st Amendment Brewery","San Francisco"," CA"
10,"Brew Free! or Die IPA","American IPA",0.07,65,12,369,"21st Amendment Brewery","San Francisco"," CA"
9,"Hell or High Watermelon Wheat","Fruit / Vegetable Beer",0.049,17,12,369,"21st Amendment Brewery","San Francisco"," CA"
1590,"Pumpkin Patch Ale","Pumpkin Ale",0.05,NA,16,370,"Eddyline Brewery & Restaurant","Buena Vista"," CO"
1382,"Crank Yanker IPA","American IPA",0.078,74,16,370,"Eddyline Brewery & Restaurant","Buena Vista"," CO"
1110,"River Runners Pale Ale","American Pale Ale (APA)",0.06,NA,16,370,"Eddyline Brewery & Restaurant","Buena Vista"," CO"
1014,"Pumpkin Patch Ale (2012)","Pumpkin Ale",0.05,NA,16,370,"Eddyline Brewery & Restaurant","Buena Vista"," CO"
911,"Mountain Fairy Raspberry Wheat","Fruit / Vegetable Beer",0.055,NA,16,370,"Eddyline Brewery & Restaurant","Buena Vista"," CO"
680,"Boater Beer","German Pilsener",0.045,NA,16,370,"Eddyline Brewery & Restaurant","Buena Vista"," CO"
395,"Crank Yanker IPA (2011)","American IPA",0.078,74,16,370,"Eddyline Brewery & Restaurant","Buena Vista"," CO"
1589,"PONTO S.I.P.A.","American IPA",0.045,NA,16,371,"Pizza Port Brewing Company","Carlsbad"," CA"
1457,"Chronic Ale","American Amber / Red Ale",0.049,NA,16,371,"Pizza Port Brewing Company","Carlsbad"," CA"
1191,"Swami's India Pale Ale","American IPA",0.068,NA,16,371,"Pizza Port Brewing Company","Carlsbad"," CA"
1588,"Sly Fox Christmas Ale 2013","Winter Warmer",0.055,16,12,372,"Sly Fox Brewing Company","Pottstown"," PA"
1363,"Grisette","Grisette",0.056,25,12,372,"Sly Fox Brewing Company","Pottstown"," PA"
1211,"360° India Pale Ale","American IPA",0.062,NA,12,372,"Sly Fox Brewing Company","Pottstown"," PA"
1123,"Helles Golden Lager","Munich Helles Lager",0.049,18,12,372,"Sly Fox Brewing Company","Pottstown"," PA"
926,"Sly Fox Christmas Ale 2012 (2012)","Winter Warmer",0.055,16,12,372,"Sly Fox Brewing Company","Pottstown"," PA"
894,"Odyssey Imperial IPA","American Double / Imperial IPA",0.084,90,12,372,"Sly Fox Brewing Company","Pottstown"," PA"
166,"Oktoberfest Lager","Märzen / Oktoberfest",0.058,25,12,372,"Sly Fox Brewing Company","Pottstown"," PA"
24,"113 IPA","American IPA",0.07,113,12,372,"Sly Fox Brewing Company","Pottstown"," PA"
23,"Dunkel Lager","Munich Dunkel Lager",0.053,21,12,372,"Sly Fox Brewing Company","Pottstown"," PA"
22,"Royal Weisse Ale","Hefeweizen",0.056,11,12,372,"Sly Fox Brewing Company","Pottstown"," PA"
21,"Pikeland Pils","German Pilsener",0.049,44,12,372,"Sly Fox Brewing Company","Pottstown"," PA"
20,"Phoenix Pale Ale","American Pale Ale (APA)",0.051,40,12,372,"Sly Fox Brewing Company","Pottstown"," PA"
1587,"Seven Gates Pale Ale","American Pale Ale (APA)",0.056,NA,12,373,"Spring House Brewing Company","Conestoga"," PA"
1583,"Wolfman's Berliner","Berliner Weissbier",0.038,NA,12,374,"7venth Sun","Dunedin"," FL"
1580,"Trolley Stop Stout","American Stout",0.057,40,12,375,"Astoria Brewing Company","Astoria"," OR"
980,"Bitter Bitch Imperial IPA","American Double / Imperial IPA",0.082,138,12,375,"Astoria Brewing Company","Astoria"," OR"
979,"Poop Deck Porter","American Porter",0.062,35,12,375,"Astoria Brewing Company","Astoria"," OR"
978,"Old Red Beard Amber Ale","American Amber / Red Ale",0.06,35,12,375,"Astoria Brewing Company","Astoria"," OR"
1578,"Lahaina Town Brown","American Brown Ale",0.051,20,12,376,"Maui Brewing Company","Lahaina"," HI"
1429,"Pau Hana Pilsner","Czech Pilsener",0.055,NA,12,376,"Maui Brewing Company","Lahaina"," HI"
1271,"Lemongrass Saison","Saison / Farmhouse Ale",0.05,NA,12,376,"Maui Brewing Company","Lahaina"," HI"
713,"Aloha B’ak’tun","Belgian Strong Dark Ale",0.07,NA,12,376,"Maui Brewing Company","Lahaina"," HI"
712,"Liquid Breadfruit","Fruit / Vegetable Beer",0.082,NA,12,376,"Maui Brewing Company","Lahaina"," HI"
690,"Sobrehumano Palena'ole","American Amber / Red Ale",0.06,24,12,376,"Maui Brewing Company","Lahaina"," HI"
547,"La Perouse White","Witbier",0.05,12,12,376,"Maui Brewing Company","Lahaina"," HI"
435,"Flyin' HI.P.Hay","American IPA",0.068,68,12,376,"Maui Brewing Company","Lahaina"," HI"
313,"Mana Wheat","American Pale Wheat Ale",0.055,15,12,376,"Maui Brewing Company","Lahaina"," HI"
33,"Bikini Blonde Lager","Munich Helles Lager",0.045,18,12,376,"Maui Brewing Company","Lahaina"," HI"
32,"CoCoNut Porter","American Porter",0.057,30,12,376,"Maui Brewing Company","Lahaina"," HI"
31,"Big Swell IPA","American IPA",0.062,65,12,376,"Maui Brewing Company","Lahaina"," HI"
1577,"12th Round","American Strong Ale",0.076,78,16,377,"RoughTail Brewing Company","Midwest City"," OK"
1576,"RoughTail IPA","American IPA",0.07,80,16,377,"RoughTail Brewing Company","Midwest City"," OK"
1575,"Polar Night Stout","American Stout",0.08,NA,16,377,"RoughTail Brewing Company","Midwest City"," OK"
1571,"Slow Hand Stout","American Stout",0.052,29,16,378,"Lucette Brewing Company","Menominee"," WI"
1569,"Mad Manatee IPA","American IPA",0.065,NA,12,379,"Bold City Brewery","Jacksonville"," FL"
1568,"Killer Whale Cream Ale","Cream Ale",0.055,NA,12,379,"Bold City Brewery","Jacksonville"," FL"
1188,"Duke's Cold Nose Brown Ale","American Brown Ale",0.06,NA,12,379,"Bold City Brewery","Jacksonville"," FL"
1567,"Autumn Winds","Märzen / Oktoberfest",0.058,NA,16,380,"Grey Sail Brewing of Rhode Island","Westerly"," RI"
1505,"Flying Jenny Extra Pale Ale","American Pale Ale (APA)",0.06,54,12,380,"Grey Sail Brewing of Rhode Island","Westerly"," RI"
1186,"Hazy Day Belgian-Style Wit","Witbier",0.04,20,16,380,"Grey Sail Brewing of Rhode Island","Westerly"," RI"
1185,"Bring Back the Beach Blonde Ale","American Blonde Ale",0.055,NA,16,380,"Grey Sail Brewing of Rhode Island","Westerly"," RI"
984,"Leaning Chimney Smoked Porter","American Porter",0.06,34,16,380,"Grey Sail Brewing of Rhode Island","Westerly"," RI"
693,"Flying Jenny Extra Pale Ale (2012)","American Pale Ale (APA)",0.06,54,12,380,"Grey Sail Brewing of Rhode Island","Westerly"," RI"
631,"Flagship Ale","Cream Ale",0.049,22,12,380,"Grey Sail Brewing of Rhode Island","Westerly"," RI"
1564,"1800 Big Log Wheat (2012)","American Pale Wheat Ale",0.05,NA,12,381,"Blue Blood Brewing Company","Lincoln"," NE"
1541,"Double Play Pilsner","American Pilsner",NA,NA,12,381,"Blue Blood Brewing Company","Lincoln"," NE"
1321,"Brewerhood Brown Ale","American Brown Ale",0.055,NA,12,381,"Blue Blood Brewing Company","Lincoln"," NE"
1320,"Last Call Imperial Amber Ale","American Amber / Red Ale",0.08,NA,12,381,"Blue Blood Brewing Company","Lincoln"," NE"
1319,"Pernicious Double IPA","American Double / Imperial IPA",0.096,NA,12,381,"Blue Blood Brewing Company","Lincoln"," NE"
1303,"6-4-3 Double Play Pilsner","German Pilsener",0.052,NA,12,381,"Blue Blood Brewing Company","Lincoln"," NE"
1025,"N Street Drive-In 50th Anniversary IPA","American Double / Imperial IPA",NA,NA,12,381,"Blue Blood Brewing Company","Lincoln"," NE"
1012,"467 Ethan's Stout","American Stout",0.05,NA,12,381,"Blue Blood Brewing Company","Lincoln"," NE"
942,"1335 Wicked Snout","Saison / Farmhouse Ale",0.064,NA,12,381,"Blue Blood Brewing Company","Lincoln"," NE"
937,"543 Skull Creek Fresh Hopped Pale Ale","American Pale Ale (APA)",0.045,NA,12,381,"Blue Blood Brewing Company","Lincoln"," NE"
888,"1327 Pod's ESB","Extra Special / Strong Bitter (ESB)",0.056,37,12,381,"Blue Blood Brewing Company","Lincoln"," NE"
886,"1327 Pod's ESB","Extra Special / Strong Bitter (ESB)",0.056,37,12,381,"Blue Blood Brewing Company","Lincoln"," NE"
612,"1327 Pod's ESB","Extra Special / Strong Bitter (ESB)",0.056,37,12,381,"Blue Blood Brewing Company","Lincoln"," NE"
611,"834 Happy As Ale","American Pale Ale (APA)",0.046,35,12,381,"Blue Blood Brewing Company","Lincoln"," NE"
1554,"Bermuda Triangle Ginger Beer","Herbed / Spiced Beer",0.045,NA,12,382,"Swashbuckler Brewing Company","Manheim"," PA"
1547,"Full Nelson Pale Ale","American Pale Ale (APA)",0.059,60,12,383,"Blue Mountain Brewery","Afton"," VA"
1546,"Steel Wheels ESB","Extra Special / Strong Bitter (ESB)",0.065,30,12,383,"Blue Mountain Brewery","Afton"," VA"
1545,"Blue Mountain Classic Lager","Euro Pale Lager",0.053,22,12,383,"Blue Mountain Brewery","Afton"," VA"
119,"Full Nelson Pale Ale (2010)","American Pale Ale (APA)",0.059,60,12,383,"Blue Mountain Brewery","Afton"," VA"
1544,"Starr Pils","German Pilsener",0.042,20,12,384,"Starr Hill Brewery","Crozet"," VA"
1205,"Northern Lights India Pale Ale","American IPA",0.065,52,16,384,"Starr Hill Brewery","Crozet"," VA"
369,"Festie","Märzen / Oktoberfest",0.048,12,12,384,"Starr Hill Brewery","Crozet"," VA"
368,"Northern Lights India Pale Ale","American IPA",0.065,52,12,384,"Starr Hill Brewery","Crozet"," VA"
1542,"One Claw","American Pale Ale (APA)",0.055,NA,12,385,"Westbrook Brewing Company","Mt. Pleasant"," SC"
1312,"Westbrook Gose","Gose",0.04,5,12,385,"Westbrook Brewing Company","Mt. Pleasant"," SC"
576,"White Thai","Witbier",0.05,16,12,385,"Westbrook Brewing Company","Mt. Pleasant"," SC"
575,"Westbrook IPA","American IPA",0.068,65,12,385,"Westbrook Brewing Company","Mt. Pleasant"," SC"
1539,"Monkey Fist IPA","American IPA",0.069,65,12,386,"Shipyard Brewing Company","Portland"," ME"
975,"Shipyard Summer Ale","American Pale Wheat Ale",0.051,NA,12,386,"Shipyard Brewing Company","Portland"," ME"
814,"Pumpkinhead Ale","Pumpkin Ale",0.047,NA,12,386,"Shipyard Brewing Company","Portland"," ME"
727,"Shipyard Export","American Blonde Ale",0.051,NA,12,386,"Shipyard Brewing Company","Portland"," ME"
1538,"Stout Ol' Friend","American Stout",0.064,NA,16,387,"Revolution Brewing","Paonia"," CO"
1075,"Stout Ol' Friend (2012)","American Stout",0.064,NA,16,387,"Revolution Brewing","Paonia"," CO"
710,"Rye Porter","American Porter",NA,NA,16,387,"Revolution Brewing","Paonia"," CO"
709,"Miner's Gold","American Blonde Ale",0.05,NA,16,387,"Revolution Brewing","Paonia"," CO"
708,"Vienna Lager","Vienna Lager",0.046,NA,16,387,"Revolution Brewing","Paonia"," CO"
706,"Jessie's Garage","American Pale Ale (APA)",0.056,NA,16,387,"Revolution Brewing","Paonia"," CO"
220,"Colorado Red Ale","American Amber / Red Ale",0.062,NA,12,387,"Revolution Brewing","Paonia"," CO"
219,"Miner's Gold","American Blonde Ale",NA,NA,12,387,"Revolution Brewing","Paonia"," CO"
1537,"Undun Blonde Ale","American Blonde Ale",0.053,NA,16,388,"Natian Brewery","Portland"," OR"
1536,"CuDa Cascadian Dark Ale","American Black Ale",0.074,NA,16,388,"Natian Brewery","Portland"," OR"
1265,"Old Grogham Imperial India Pale Ale","American Double / Imperial IPA",0.085,86,16,388,"Natian Brewery","Portland"," OR"
747,"Old Grogham Imperial India Pale Ale (2012)","American Double / Imperial IPA",0.085,86,16,388,"Natian Brewery","Portland"," OR"
746,"CuDa Cascadian Dark Ale (2012)","American Black Ale",0.074,NA,16,388,"Natian Brewery","Portland"," OR"
654,"Undun Blonde Ale (2012)","American Blonde Ale",0.053,NA,16,388,"Natian Brewery","Portland"," OR"
1535,"Kentucky Kölsch","Kölsch",0.043,NA,16,389,"Alltech's Lexington Brewing Company","Lexington"," KY"
1149,"Kentucky IPA","American IPA",0.065,NA,16,389,"Alltech's Lexington Brewing Company","Lexington"," KY"
1533,"G'KNIGHT","American Double / Imperial IPA",0.087,85,12,390,"Oskar Blues Brewery (North Carol...","Brevard"," NC"
1532,"Ten Fidy","Russian Imperial Stout",0.099,98,12,390,"Oskar Blues Brewery (North Carol...","Brevard"," NC"
1328,"Deviant Dale's IPA","American Double / Imperial IPA",0.08,85,16,390,"Oskar Blues Brewery (North Carol...","Brevard"," NC"
1175,"Old Chub","Scottish Ale",0.08,35,12,390,"Oskar Blues Brewery (North Carol...","Brevard"," NC"
1166,"Dale's Pale Ale","American Pale Ale (APA)",0.065,65,19.2,390,"Oskar Blues Brewery (North Carol...","Brevard"," NC"
1065,"Dale's Pale Ale","American Pale Ale (APA)",0.065,65,12,390,"Oskar Blues Brewery (North Carol...","Brevard"," NC"
1530,"Clem's Gold","American Pale Lager",0.053,NA,16,391,"Orlison Brewing Company","Airway Heights"," WA"
1529,"Lizzy's Red","American Amber / Red Lager",0.055,NA,16,391,"Orlison Brewing Company","Airway Heights"," WA"
1528,"Orlison India Pale Lager","American Pale Lager",0.067,NA,16,391,"Orlison Brewing Company","Airway Heights"," WA"
1527,"Brünette","Euro Dark Lager",0.042,NA,16,391,"Orlison Brewing Company","Airway Heights"," WA"
1526,"Havanüther","Light Lager",0.041,NA,16,391,"Orlison Brewing Company","Airway Heights"," WA"
1522,"Agave Wheat","American Pale Wheat Ale",0.042,9,12,392,"Breckenridge Brewery","Denver"," CO"
397,"SummerBright Ale","American Pale Wheat Ale",0.045,15,12,392,"Breckenridge Brewery","Denver"," CO"
193,"Lucky U IPA","American IPA",0.062,68,12,392,"Breckenridge Brewery","Denver"," CO"
83,"Avalanche Ale","American Amber / Red Ale",0.054,19,12,392,"Breckenridge Brewery","Denver"," CO"
1519,"Saison 88","Saison / Farmhouse Ale",0.055,30,12,393,"Santa Fe Brewing Company","Santa Fe"," NM"
967,"Black IPA","American Black Ale",0.071,95,12,393,"Santa Fe Brewing Company","Santa Fe"," NM"
599,"Santa Fe Irish Red Ale","Irish Red Ale",0.045,NA,12,393,"Santa Fe Brewing Company","Santa Fe"," NM"
307,"Santa Fe Oktoberfest","Märzen / Oktoberfest",NA,NA,12,393,"Santa Fe Brewing Company","Santa Fe"," NM"
305,"Imperial Java Stout","Russian Imperial Stout",0.08,NA,12,393,"Santa Fe Brewing Company","Santa Fe"," NM"
304,"Freestyle Pilsner","German Pilsener",0.055,NA,12,393,"Santa Fe Brewing Company","Santa Fe"," NM"
217,"Happy Camper IPA","American IPA",0.066,NA,12,393,"Santa Fe Brewing Company","Santa Fe"," NM"
1508,"Shark Bait","Fruit / Vegetable Beer",0.053,11,12,394,"Miami Brewing Company","Miami"," FL"
1507,"Gator Tail Brown Ale","American Brown Ale",0.053,30,12,394,"Miami Brewing Company","Miami"," FL"
1506,"Miami Vice IPA","American IPA",0.071,62,12,394,"Miami Brewing Company","Miami"," FL"
1325,"Big Rod Coconut Ale","American Blonde Ale",0.053,16,12,394,"Miami Brewing Company","Miami"," FL"
1503,"Oak Aged Cider","Cider",0.065,NA,12,395,"Schilling & Company","Seattle"," WA"
1466,"Ginger Cider","Cider",0.065,NA,12,395,"Schilling & Company","Seattle"," WA"
1245,"Schilling Hard Cider","Cider",0.065,NA,12,395,"Schilling & Company","Seattle"," WA"
1501,"Green House India Pale Ale","American IPA",0.07,NA,12,396,"Hops & Grain Brewery","Austin"," TX"
1004,"The One They Call Zoe","American Pale Lager",0.051,NA,12,396,"Hops & Grain Brewery","Austin"," TX"
502,"Alteration","Altbier",0.051,40,12,396,"Hops & Grain Brewery","Austin"," TX"
501,"Pale Dog","American Pale Ale (APA)",0.06,50,12,396,"Hops & Grain Brewery","Austin"," TX"
1498,"Super G IPA","American IPA",0.06,NA,16,397,"White Flame Brewing Company","Hudsonville"," MI"
1479,"1881 California Red","American Amber / Red Ale",0.056,35,12,398,"Ruhstaller Beer Company","Sacramento"," CA"
1478,"CAPT Black IPA","American Black Ale",0.073,55,12,398,"Ruhstaller Beer Company","Sacramento"," CA"
1370,"Ruhstaller's Gilt Edge Lager Beer","American Amber / Red Lager",0.048,42,12,398,"Ruhstaller Beer Company","Sacramento"," CA"
883,"CAPT Black IPA","American Black Ale",0.073,55,16,398,"Ruhstaller Beer Company","Sacramento"," CA"
882,"1881 California Red Ale","American Amber / Red Ale",0.056,35,16,398,"Ruhstaller Beer Company","Sacramento"," CA"
1477,"Oval Beach Blonde Ale","American Blonde Ale",0.05,11,16,399,"Saugatuck Brewing Company","Douglas"," MI"
1476,"Squeaky Bike Nut Brown Ale","American Brown Ale",0.04,NA,16,400,"Moab Brewery","Moab"," UT"
902,"Dead Horse Amber","American Pale Wheat Ale",0.04,NA,16,400,"Moab Brewery","Moab"," UT"
645,"Rocket Bike American Lager","California Common / Steam Beer",0.04,NA,16,400,"Moab Brewery","Moab"," UT"
644,"Johnny's American IPA","American IPA",0.04,NA,16,400,"Moab Brewery","Moab"," UT"
1475,"Macon Progress Ale","American Pale Ale (APA)",0.05,NA,12,401,"Macon Beer Company","Macon"," GA"
1008,"Macon History Ale","American Brown Ale",0.055,NA,12,401,"Macon Beer Company","Macon"," GA"
1474,"Dusty Trail Pale Ale","American Pale Ale (APA)",0.054,NA,16,402,"Amnesia Brewing Company","Washougal"," WA"
1473,"Damnesia","American IPA",0.062,NA,16,402,"Amnesia Brewing Company","Washougal"," WA"
837,"Desolation IPA","American IPA",0.062,43,16,402,"Amnesia Brewing Company","Washougal"," WA"
1468,"Wolverine Premium Lager","American Pale Lager",0.047,15,12,403,"Wolverine State Brewing Company","Ann Arbor"," MI"
1467,"Happy Cider","Cider",0.055,NA,16,404,"Red Tank Cider Company","Bend"," OR"
1465,"Granny Smith Hard Apple Cider","Cider",0.069,NA,16,405,"Cascadia Ciderworks United","Portland"," OR"
1464,"Dry Hard Apple Cider","Cider",0.069,NA,16,405,"Cascadia Ciderworks United","Portland"," OR"
1455,"Sudice American Stout","American Stout",0.07,58,16,406,"Fate Brewing Company","Boulder"," CO"
1454,"Parcae Belgian Style Pale Ale","Belgian Pale Ale",0.05,20,16,406,"Fate Brewing Company","Boulder"," CO"
1453,"Norns Roggenbier","Roggenbier",0.05,20,16,406,"Fate Brewing Company","Boulder"," CO"
1452,"Laimas Kölsch Style Ale","Kölsch",0.05,20,16,406,"Fate Brewing Company","Boulder"," CO"
1451,"Moirai India Pale Ale","American IPA",0.07,70,16,406,"Fate Brewing Company","Boulder"," CO"
1445,"Lazy Monk Bohemian Pilsner","Czech Pilsener",0.05,NA,16,407,"Lazy Monk Brewing","Eau Claire"," WI"
1441,"Blown Out Brown","American Brown Ale",0.052,NA,12,408,"Bitter Root Brewing","Hamilton"," MT"
1413,"Single Hop Ale","American Pale Ale (APA)",0.063,NA,12,408,"Bitter Root Brewing","Hamilton"," MT"
1411,"Sawtooth Ale","American Blonde Ale",0.054,NA,12,408,"Bitter Root Brewing","Hamilton"," MT"
1436,"Pub Beer","American Pale Lager",0.05,NA,12,409,"10 Barrel Brewing Company","Bend"," OR"
1433,"Hat Trick Hop IPA","American IPA",0.068,NA,16,410,"Tamarack Brewing Company","Lakeside"," MT"
1432,"Yard Sale Amber Ale","American Amber / Red Ale",0.056,NA,16,410,"Tamarack Brewing Company","Lakeside"," MT"
1417,"Weiss Trash Culture","Berliner Weissbier",0.034,6,12,411,"New England Brewing Company","Woodbridge"," CT"
885,"Sea Hag IPA","American IPA",0.062,NA,12,411,"New England Brewing Company","Woodbridge"," CT"
884,"Elm City Pilsner","American Pilsner",0.05,NA,12,411,"New England Brewing Company","Woodbridge"," CT"
757,"Atlantic Amber Ale (2004)","American Amber / Red Ale",0.05,NA,12,411,"New England Brewing Company","Woodbridge"," CT"
568,"668 Neighbor of the Beast12 oz.","Belgian Pale Ale",0.09,NA,12,411,"New England Brewing Company","Woodbridge"," CT"
320,"Gandhi-Bot Double IPA (12 oz.)","American Double / Imperial IPA",0.088,85,12,411,"New England Brewing Company","Woodbridge"," CT"
43,"668 Neighbor of the Beast (16 oz.) (2010)","Belgian Pale Ale",0.09,NA,16,411,"New England Brewing Company","Woodbridge"," CT"
42,"Gandhi-Bot Double IPA (16 oz.) (2010)","American Double / Imperial IPA",0.088,85,16,411,"New England Brewing Company","Woodbridge"," CT"
41,"Elm City Lager (2007)","American Pilsner",0.05,NA,12,411,"New England Brewing Company","Woodbridge"," CT"
