"Brewery_id","Brew_name","Beer_ID","Beer_name","ABV","IBU","Style","Ounces","City","State"
132,"Stevens Point Brewery",1225,"Point Nude Beach Summer Wheat",0.052,7,"American Pale Wheat Ale",16,"Stevens Point"," WI"
132,"Stevens Point Brewery",816,"Point Nude Beach Summer Wheat",0.05,7,"American Pale Wheat Ale",12,"Stevens Point"," WI"
132,"Stevens Point Brewery",772,"Point Nude Beach Summer Wheat (2011)",0.05,7,"American Pale Wheat Ale",12,"Stevens Point"," WI"
132,"Stevens Point Brewery",650,"Three Kings Ale",0.049,13,"Kölsch",12,"Stevens Point"," WI"
132,"Stevens Point Brewery",456,"Point Oktoberfest",0.057,15,"Märzen / Oktoberfest",12,"Stevens Point"," WI"
132,"Stevens Point Brewery",357,"2012 Black Ale",0.054,32,"American Brown Ale",12,"Stevens Point"," WI"
132,"Stevens Point Brewery",141,"Point Nude Beach Summer Wheat (2010)",0.05,7,"American Pale Wheat Ale",12,"Stevens Point"," WI"
132,"Stevens Point Brewery",140,"Point Cascade Pale Ale",0.054,33,"American Pale Ale (APA)",12,"Stevens Point"," WI"
132,"Stevens Point Brewery",139,"Point Amber Classic",0.047,14,"American Amber / Red Lager",12,"Stevens Point"," WI"
132,"Stevens Point Brewery",138,"Point Special Lager",0.047,9,"American Adjunct Lager",12,"Stevens Point"," WI"
133,"Weston Brewing Company",2343,"O’Malley’s IPA",0.075,89,"American IPA",12,"Weston"," MO"
133,"Weston Brewing Company",2341,"L'il Lucy's Hot Pepper Ale",0.049,28,"Chile Beer",12,"Weston"," MO"
134,"Southern Prohibition Brewing Com...",2362,"2014 IPA Cicada Series",0.075,72,"American IPA",16,"Hattiesburg"," MS"
134,"Southern Prohibition Brewing Com...",2346,"Sinister Minister Black IPA",0.077,65,"American IPA",16,"Hattiesburg"," MS"
134,"Southern Prohibition Brewing Com...",2320,"Jack the Sipper",0.053,45,"Extra Special / Strong Bitter (ESB)",12,"Hattiesburg"," MS"
134,"Southern Prohibition Brewing Com...",2297,"Devil's Harvest Extra Pale Ale",0.058,60,"American Pale Ale (APA)",12,"Hattiesburg"," MS"
134,"Southern Prohibition Brewing Com...",2296,"Suzy B Dirty Blonde Ale",0.05,20,"American Blonde Ale",12,"Hattiesburg"," MS"
134,"Southern Prohibition Brewing Com...",1745,"Mississippi Fire Ant",0.08,80,"American Amber / Red Ale",16,"Hattiesburg"," MS"
134,"Southern Prohibition Brewing Com...",1120,"Hipster Breakfast",0.058,40,"Oatmeal Stout",16,"Hattiesburg"," MS"
134,"Southern Prohibition Brewing Com...",1118,"Suzy B Dirty Blonde Ale",0.05,20,"American Blonde Ale",16,"Hattiesburg"," MS"
134,"Southern Prohibition Brewing Com...",1117,"Devil's Harvest Extra Pale Ale",0.058,60,"American Pale Ale (APA)",16,"Hattiesburg"," MS"
136,"Pug Ryan's Brewery",2360,"Morning Wood Wheat (Current)",0.059,14,"American Pale Wheat Ale",12,"Dillon"," CO"
136,"Pug Ryan's Brewery",1463,"Hideout Helles",0.069,17,"Munich Helles Lager",12,"Dillon"," CO"
136,"Pug Ryan's Brewery",1462,"Dead Eye Dunkel",0.06,15,"Munich Dunkel Lager",12,"Dillon"," CO"
136,"Pug Ryan's Brewery",1461,"Peacemaker Pilsner",0.058,21,"Czech Pilsener",12,"Dillon"," CO"
136,"Pug Ryan's Brewery",711,"Over the Rail Pale Ale",0.057,68,"American Pale Ale (APA)",12,"Dillon"," CO"
136,"Pug Ryan's Brewery",188,"Pallavicini Pilsner (2009)",0.058,21,"Czech Pilsener",12,"Dillon"," CO"
136,"Pug Ryan's Brewery",130,"Morning Wood Wheat (Current)",0.059,14,"American Pale Wheat Ale",12,"Dillon"," CO"
139,"Summit Brewing Company",2352,"Extra Pale Ale",0.053,49,"American Pale Ale (APA)",12,"St Paul"," MN"
141,"Independence Brewing Company",2350,"Oklahoma Suks",0.048,32,"American Amber / Red Ale",12,"Austin"," TX"
141,"Independence Brewing Company",2301,"Power & Light",0.055,42,"American Pale Ale (APA)",12,"Austin"," TX"
141,"Independence Brewing Company",1904,"White Rabbit ",0.059,27,"Witbier",12,"Austin"," TX"
142,"Cigar City Brewing Company",2349,"Cubano Espresso",0.055,25,"Bock",12,"Tampa"," FL"
142,"Cigar City Brewing Company",2014,"Operation Homefront",0.062,65,"American IPA",12,"Tampa"," FL"
142,"Cigar City Brewing Company",2013,"Wandering Pelican",0.082,65,"American Black Ale",12,"Tampa"," FL"
142,"Cigar City Brewing Company",1726,"Hopped on the High Seas (Hop #529)",0.07,60,"American IPA",12,"Tampa"," FL"
142,"Cigar City Brewing Company",1725,"Hopped on the High Seas (Calypso)",0.07,60,"American IPA",12,"Tampa"," FL"
142,"Cigar City Brewing Company",1694,"Dry-Hopped On The High Seas Caribbean-Style IPA",0.07,60,"American IPA",12,"Tampa"," FL"
142,"Cigar City Brewing Company",1693,"Hopped on the High Seas (Citra)",0.07,60,"American IPA",12,"Tampa"," FL"
142,"Cigar City Brewing Company",1692,"Hopped on the High Seas (Ahtanum)",0.07,60,"American IPA",12,"Tampa"," FL"
142,"Cigar City Brewing Company",1142,"Humidor Series India Pale Ale",0.075,70,"American IPA",12,"Tampa"," FL"
142,"Cigar City Brewing Company",1141,"Jai Alai IPA Aged on White Oak",0.075,70,"American IPA",12,"Tampa"," FL"
142,"Cigar City Brewing Company",1140,"José Martí American Porter",0.08,65,"American Porter",12,"Tampa"," FL"
142,"Cigar City Brewing Company",1138,"Maduro Brown Ale",0.055,25,"English Brown Ale",12,"Tampa"," FL"
142,"Cigar City Brewing Company",571,"Maduro Brown Ale",0.055,25,"American Brown Ale",12,"Tampa"," FL"
142,"Cigar City Brewing Company",569,"Tocobaga Red Ale",0.072,75,"American Amber / Red Ale",12,"Tampa"," FL"
142,"Cigar City Brewing Company",546,"Jai Alai IPA",0.075,70,"American IPA",12,"Tampa"," FL"
142,"Cigar City Brewing Company",545,"Florida Cracker Belgian Wit",0.05,18,"Witbier",12,"Tampa"," FL"
143,"Third Street Brewhouse",2347,"Hunny Do Wheat",0.048,18,"American Pale Wheat Ale",12,"Cold Spring"," MN"
144,"Narragansett Brewing Company",2345,"Gansett Light",0.037,10,"Light Lager",16,"Providence"," RI"
144,"Narragansett Brewing Company",2224,"Bohemian Pils",0.052,30,"American Pilsner",16,"Providence"," RI"
144,"Narragansett Brewing Company",1775,"Autocrat Coffee Milk Stout",0.053,30,"Milk / Sweet Stout",16,"Providence"," RI"
144,"Narragansett Brewing Company",1291,"Narragansett Bohemian Pilsner",0.086,35,"German Pilsener",16,"Providence"," RI"
144,"Narragansett Brewing Company",1093,"Narragansett Summer Ale",0.042,24,"American Pale Wheat Ale",12,"Providence"," RI"
144,"Narragansett Brewing Company",580,"Narragansett Cream Ale",0.05,22,"Cream Ale",16,"Providence"," RI"
144,"Narragansett Brewing Company",403,"Narragansett Summer Ale",0.042,24,"American Pale Wheat Ale",16,"Providence"," RI"
144,"Narragansett Brewing Company",316,"Narragansett Porter",0.07,22,"American Porter",16,"Providence"," RI"
144,"Narragansett Brewing Company",315,"Narragansett Bock",0.065,32,"Bock",16,"Providence"," RI"
144,"Narragansett Brewing Company",314,"Narragansett Fest Lager",0.055,15,"Märzen / Oktoberfest",16,"Providence"," RI"
145,"Grimm Brothers Brewhouse",2339,"Little Red Cap",0.063,43,"Altbier",12,"Loveland"," CO"
149,"Odyssey Beerwerks",2335,"Perpetual Darkness",0.092,72,"Belgian Strong Dark Ale",12,"Arvada"," CO"
149,"Odyssey Beerwerks",2334,"Clan Warrior",0.087,29,"Scotch Ale / Wee Heavy",12,"Arvada"," CO"
149,"Odyssey Beerwerks",2333,"Psycho Penguin Vanilla Porter",0.054,36,"American Porter",12,"Arvada"," CO"
150,"Lonerider Brewing Company",2329,"Peacemaker Pale Ale",0.057,47,"American Pale Ale (APA)",12,"Raleigh"," NC"
150,"Lonerider Brewing Company",2327,"Shotgun Betty",0.058,11,"Hefeweizen",12,"Raleigh"," NC"
150,"Lonerider Brewing Company",2326,"Sweet Josie",0.061,30,"American Brown Ale",12,"Raleigh"," NC"
151,"Oakshire Brewing",2331,"Watershed IPA",0.067,70,"American IPA",12,"Eugene"," OR"
151,"Oakshire Brewing",1669,"Oakshire Amber Ale",0.054,24,"American Amber / Red Ale",12,"Eugene"," OR"
151,"Oakshire Brewing",1668,"Overcast Espresso Stout",0.058,27,"American Stout",12,"Eugene"," OR"
151,"Oakshire Brewing",999,"Watershed IPA (2013)",0.067,70,"American IPA",12,"Eugene"," OR"
153,"Tin Roof Brewing Company",1755,"Juke Joint IPA",0.07,60,"American IPA",12,"Baton Rouge"," LA"
153,"Tin Roof Brewing Company",1754,"Parade Ground Coffee Porter",0.07,35,"American Porter",12,"Baton Rouge"," LA"
153,"Tin Roof Brewing Company",1428,"Tin Roof Watermelon Wheat",0.05,21,"Fruit / Vegetable Beer",12,"Baton Rouge"," LA"
153,"Tin Roof Brewing Company",529,"Tin Roof Blonde Ale",0.045,18,"American Blonde Ale",12,"Baton Rouge"," LA"
153,"Tin Roof Brewing Company",495,"Voodoo Bengal Pale Ale",0.055,37,"American Pale Ale (APA)",12,"Baton Rouge"," LA"
153,"Tin Roof Brewing Company",494,"Perfect Tin Amber",0.045,28,"American Amber / Red Ale",12,"Baton Rouge"," LA"
154,"Three Creeks Brewing",2319,"Knotty Blonde Ale",0.04,18,"American Blonde Ale",12,"Sisters"," OR"
154,"Three Creeks Brewing",2317,"Fivepine Chocolate Porter",0.062,40,"American Porter",12,"Sisters"," OR"
154,"Three Creeks Brewing",2316,"Hoodoo Voodoo IPA",0.062,82,"American IPA",12,"Sisters"," OR"
156,"Caldera Brewing Company",2315,"Hopportunity Knocks IPA",0.068,100,"American IPA",12,"Ashland"," OR"
156,"Caldera Brewing Company",1419,"Caldera Pale Ale",0.056,55,"American Pale Ale (APA)",12,"Ashland"," OR"
156,"Caldera Brewing Company",878,"Lawnmower Lager",0.039,16,"American Adjunct Lager",12,"Ashland"," OR"
156,"Caldera Brewing Company",794,"Ashland Amber Ale (2009)",0.054,24,"American Amber / Red Ale",12,"Ashland"," OR"
156,"Caldera Brewing Company",793,"Caldera IPA (2009)",0.061,94,"American IPA",12,"Ashland"," OR"
156,"Caldera Brewing Company",792,"Caldera IPA (2007)",0.061,94,"American IPA",12,"Ashland"," OR"
156,"Caldera Brewing Company",791,"Caldera Pale Ale (2010)",0.056,55,"American Pale Ale (APA)",12,"Ashland"," OR"
156,"Caldera Brewing Company",790,"Caldera Pale Ale (2009)",0.056,55,"American Pale Ale (APA)",12,"Ashland"," OR"
156,"Caldera Brewing Company",789,"Caldera Pale Ale (2005)",0.056,55,"American Pale Ale (APA)",12,"Ashland"," OR"
156,"Caldera Brewing Company",788,"Caldera Pale Ale (2007)",0.056,55,"American Pale Ale (APA)",12,"Ashland"," OR"
156,"Caldera Brewing Company",38,"Caldera Pale Ale (2011)",0.056,55,"American Pale Ale (APA)",12,"Ashland"," OR"
156,"Caldera Brewing Company",37,"Ashland Amber Ale",0.054,24,"American Amber / Red Ale",12,"Ashland"," OR"
156,"Caldera Brewing Company",36,"Caldera IPA",0.061,94,"American IPA",12,"Ashland"," OR"
157,"Greenbrier Valley Brewing Company",2314,"Wild Trail Pale Ale",0.057,44,"American Pale Ale (APA)",12,"Lewisburg"," WV"
157,"Greenbrier Valley Brewing Company",2313,"Mothman Black IPA",0.067,71,"American Black Ale",12,"Lewisburg"," WV"
158,"Phoenix Ale Brewery",2312,"Camelback",0.061,60,"American IPA",12,"Phoenix"," AZ"
159,"Lumberyard Brewing Company",1153,"Lumberyard Pilsner",0.053,20,"American Pilsner",12,"Flagstaff"," AZ"
160,"Uinta Brewing Company",2310,"PUNK'N",0.05,10,"Pumpkin Ale",12,"Salt Lake City"," UT"
160,"Uinta Brewing Company",2100,"Yard Sale Winter Lager",0.04,22,"American Amber / Red Lager",12,"Salt Lake City"," UT"
160,"Uinta Brewing Company",1925,"Trader Session IPA",0.04,42,"American IPA",12,"Salt Lake City"," UT"
160,"Uinta Brewing Company",1723,"Hop Nosh IPA",0.073,83,"American IPA",12,"Salt Lake City"," UT"
160,"Uinta Brewing Company",1212,"SUM'R",0.04,17,"American Blonde Ale",12,"Salt Lake City"," UT"
160,"Uinta Brewing Company",1097,"Organic Baba Black Lager",0.04,32,"Schwarzbier",12,"Salt Lake City"," UT"
160,"Uinta Brewing Company",1089,"Hop Notch IPA (2013)",0.073,82,"American IPA",12,"Salt Lake City"," UT"
160,"Uinta Brewing Company",1088,"Cutthroat Pale Ale",0.04,34,"American Pale Ale (APA)",12,"Salt Lake City"," UT"
160,"Uinta Brewing Company",974,"WYLD Extra Pale Ale",0.04,29,"American Pale Ale (APA)",12,"Salt Lake City"," UT"
161,"Four Peaks Brewing Company",2309,"Sunbru Kölsch",0.052,17,"Kölsch",12,"Tempe"," AZ"
161,"Four Peaks Brewing Company",1635,"Kilt Lifter Scottish-Style Ale",0.06,21,"",12,"Tempe"," AZ"
161,"Four Peaks Brewing Company",1585,"Four Peaks Peach Ale",0.042,9,"Fruit / Vegetable Beer",12,"Tempe"," AZ"
161,"Four Peaks Brewing Company",358,"Hop Knot IPA",0.067,47,"American IPA",12,"Tempe"," AZ"
161,"Four Peaks Brewing Company",179,"Kilt Lifter Scottish-Style Ale (2009)",0.06,21,"Scottish Ale",12,"Tempe"," AZ"
162,"Martin House Brewing Company",2308,"River House",0.05,20,"Saison / Farmhouse Ale",16,"Fort Worth"," TX"
162,"Martin House Brewing Company",2268,"Pretzel Stout",0.065,47,"American Stout",16,"Fort Worth"," TX"
162,"Martin House Brewing Company",2197,"Rubberneck Red",0.05,35,"American Amber / Red Ale",16,"Fort Worth"," TX"
164,"Sly Fox Brewing Company",2305,"Homefront IPA",0.06,70,"American IPA",12,"Phoenixville"," PA"
165,"Round Guys Brewing",2304,"Sundown",0.071,36,"Saison / Farmhouse Ale",12,"Lansdale"," PA"
165,"Round Guys Brewing",1842,"Original Slacker Ale",0.056,40,"English Brown Ale",12,"Lansdale"," PA"
165,"Round Guys Brewing",1552,"Dog Days Summer Ale",0.045,28,"Kölsch",12,"Lansdale"," PA"
166,"Great Crescent Brewery",2303,"Beer Agent Re-Ignition",0.053,22,"American Blonde Ale",16,"Aurora"," IN"
166,"Great Crescent Brewery",1990,"Cherry Ale",0.057,18,"Fruit / Vegetable Beer",16,"Aurora"," IN"
166,"Great Crescent Brewery",1702,"Bourbon Barrel Aged Coconut Porter",0.056,33,"American Porter",16,"Aurora"," IN"
166,"Great Crescent Brewery",1701,"Great Crescent IPA",0.062,60,"American IPA",16,"Aurora"," IN"
166,"Great Crescent Brewery",1700,"Aurora Lager",0.057,27,"Dortmunder / Export Lager",16,"Aurora"," IN"
166,"Great Crescent Brewery",1699,"Great Crescent Blonde Ale",0.053,22,"American Blonde Ale",16,"Aurora"," IN"
166,"Great Crescent Brewery",1269,"Great Crescent Coconut Porter",0.056,33,"American Porter",16,"Aurora"," IN"
166,"Great Crescent Brewery",930,"Great Crescent Oktoberfest Lager",0.057,25,"Märzen / Oktoberfest",16,"Aurora"," IN"
166,"Great Crescent Brewery",649,"Great Crescent Brown Ale",0.045,36,"American Brown Ale",16,"Aurora"," IN"
166,"Great Crescent Brewery",639,"Cherry Ale (1)",0.057,18,"Fruit / Vegetable Beer",16,"Aurora"," IN"
166,"Great Crescent Brewery",626,"Aurora Lager (2011)",0.057,27,"Dortmunder / Export Lager",16,"Aurora"," IN"
166,"Great Crescent Brewery",615,"Frosted Fields Winter Wheat",0.06,25,"American Dark Wheat Ale",16,"Aurora"," IN"
166,"Great Crescent Brewery",478,"Great Crescent Belgian Style Wit",0.051,13,"Witbier",16,"Aurora"," IN"
166,"Great Crescent Brewery",455,"Bourbon's Barrel Stout",0.075,65,"American Stout",16,"Aurora"," IN"
166,"Great Crescent Brewery",442,"Great Crescent Stout",0.08,66,"English Stout",16,"Aurora"," IN"
166,"Great Crescent Brewery",441,"Great Crescent Coconut Porter (2012)",0.056,33,"American Porter",16,"Aurora"," IN"
166,"Great Crescent Brewery",440,"Great Crescent Dark Lager",0.057,23,"Euro Dark Lager",16,"Aurora"," IN"
166,"Great Crescent Brewery",439,"Great Crescent Mild Ale",0.042,26,"English Dark Mild Ale",16,"Aurora"," IN"
166,"Great Crescent Brewery",436,"Great Crescent IPA (2011)",0.062,60,"American IPA",16,"Aurora"," IN"
166,"Great Crescent Brewery",389,"Great Crescent Blonde Ale (2011)",0.053,22,"American Blonde Ale",16,"Aurora"," IN"
167,"Oskar Blues Brewery",2302,"Pinner Throwback IPA",0.049,35,"American IPA",12,"Longmont"," CO"
167,"Oskar Blues Brewery",1444,"Dale's Pale Ale",0.065,65,"American Pale Ale (APA)",12,"Longmont"," CO"
167,"Oskar Blues Brewery",1252,"Dale's Pale Ale",0.065,65,"American Pale Ale (APA)",12,"Longmont"," CO"
167,"Oskar Blues Brewery",1167,"Mama's Little Yella Pils",0.053,35,"Czech Pilsener",19.2,"Longmont"," CO"
167,"Oskar Blues Brewery",955,"Dale's Pale Ale",0.065,65,"American Pale Ale (APA)",19.2,"Longmont"," CO"
167,"Oskar Blues Brewery",892,"Dale's Pale Ale (10 Year Anniversary)",0.065,65,"American Pale Ale (APA)",12,"Longmont"," CO"
167,"Oskar Blues Brewery",828,"Dale's Pale Ale (2012)",0.065,65,"American Pale Ale (APA)",12,"Longmont"," CO"
167,"Oskar Blues Brewery",806,"Gordon Imperial Red (2010)",0.087,85,"American Double / Imperial IPA",12,"Longmont"," CO"
167,"Oskar Blues Brewery",755,"Dale's Pale Ale (2011)",0.065,65,"American Pale Ale (APA)",12,"Longmont"," CO"
167,"Oskar Blues Brewery",754,"Dale's Pale Ale (2010)",0.065,65,"American Pale Ale (APA)",12,"Longmont"," CO"
167,"Oskar Blues Brewery",726,"G'KNIGHT (16 oz.)",0.087,85,"American Double / Imperial IPA",16,"Longmont"," CO"
167,"Oskar Blues Brewery",585,"HGH (Home Grown Hops): Part Duh",0.08,70,"American Strong Ale",12,"Longmont"," CO"
167,"Oskar Blues Brewery",391,"One Hit Wonder",0.09,60,"American Double / Imperial IPA",12,"Longmont"," CO"
167,"Oskar Blues Brewery",388,"G'KNIGHT (12 oz.)",0.087,85,"American Double / Imperial IPA",12,"Longmont"," CO"
167,"Oskar Blues Brewery",8,"Ten Fidy Imperial Stout",0.099,98,"Russian Imperial Stout",12,"Longmont"," CO"
167,"Oskar Blues Brewery",7,"Mama's Little Yella Pils",0.053,35,"Czech Pilsener",12,"Longmont"," CO"
167,"Oskar Blues Brewery",6,"GUBNA Imperial IPA",0.099,100,"American Double / Imperial IPA",12,"Longmont"," CO"
167,"Oskar Blues Brewery",5,"Old Chub",0.08,35,"Scottish Ale",12,"Longmont"," CO"
167,"Oskar Blues Brewery",4,"Gordon Ale (2009)",0.087,85,"American Double / Imperial IPA",12,"Longmont"," CO"
167,"Oskar Blues Brewery",1,"Dale's Pale Ale",0.065,65,"American Pale Ale (APA)",12,"Longmont"," CO"
169,"High Hops Brewery",2295,"The Golden One",0.063,21,"American Pilsner",12,"Windsor"," CO"
169,"High Hops Brewery",2294,"The Power of Zeus",0.07,68,"American Pale Ale (APA)",12,"Windsor"," CO"
170,"Crooked Fence Brewing Company",2293,"Aviator Raspberry Blonde",0.049,25,"American Blonde Ale",12,"Garden City"," ID"
171,"Everybody's Brewing",2292,"Little Sister India Style Session Ale",0.043,60,"American IPA",12,"White Salmon"," WA"
171,"Everybody's Brewing",1504,"Country Boy IPA",0.062,80,"American IPA",12,"White Salmon"," WA"
172,"Anderson Valley Brewing Company",1520,"Barney Flats Oatmeal Stout",0.057,13,"Oatmeal Stout",12,"Boonville"," CA"
172,"Anderson Valley Brewing Company",1350,"Summer Solstice",0.056,4,"Cream Ale",12,"Boonville"," CA"
172,"Anderson Valley Brewing Company",1327,"Hop Ottin' IPA",0.07,80,"American IPA",12,"Boonville"," CA"
172,"Anderson Valley Brewing Company",1326,"Boont Amber Ale",0.058,15,"American Amber / Red Ale",12,"Boonville"," CA"
172,"Anderson Valley Brewing Company",1221,"Barney Flats Oatmeal Stout",0.057,13,"Oatmeal Stout",12,"Boonville"," CA"
172,"Anderson Valley Brewing Company",1217,"El Steinber Dark Lager",0.055,25,"Vienna Lager",16,"Boonville"," CA"
172,"Anderson Valley Brewing Company",811,"Boont Amber Ale (2010)",0.058,15,"American Amber / Red Ale",12,"Boonville"," CA"
172,"Anderson Valley Brewing Company",753,"Summer Solstice Cerveza Crema (2009)",0.056,4,"Cream Ale",12,"Boonville"," CA"
172,"Anderson Valley Brewing Company",572,"Barney Flats Oatmeal Stout (2012)",0.057,13,"Oatmeal Stout",12,"Boonville"," CA"
172,"Anderson Valley Brewing Company",523,"Winter Solstice",0.069,6,"Winter Warmer",12,"Boonville"," CA"
172,"Anderson Valley Brewing Company",367,"Hop Ottin' IPA (2011)",0.07,80,"American IPA",12,"Boonville"," CA"
172,"Anderson Valley Brewing Company",78,"Boont Amber Ale (2011)",0.058,15,"American Amber / Red Ale",12,"Boonville"," CA"
172,"Anderson Valley Brewing Company",77,"Summer Solstice (2011)",0.056,4,"Cream Ale",12,"Boonville"," CA"
172,"Anderson Valley Brewing Company",76,"Poleeko Gold Pale Ale (2009)",0.055,28,"American Pale Ale (APA)",12,"Boonville"," CA"
173,"Fiddlehead Brewing Company",1929,"Second Fiddle",0.082,80,"American Double / Imperial IPA",16,"Shelburne"," VT"
173,"Fiddlehead Brewing Company",1858,"Hodad Porter",0.055,30,"American Porter",16,"Shelburne"," VT"
177,"Rahr & Sons Brewing Company",2229,"Pride of Texas Pale Ale",0.058,60,"American Pale Ale (APA)",12,"Fort Worth"," TX"
178,"18th Street Brewery",1979,"Bitter Bitch",0.061,60,"American Pale Ale (APA)",12,"Gary"," IN"
180,"Carolina Brewery",2255,"Santa's Secret",0.059,22,"Winter Warmer",16,"Pittsboro"," NC"
181,"Frog Level Brewing Company",2254,"Salamander Slam",0.07,73,"American IPA",16,"Waynesville"," NC"
182,"Wild Wolf Brewing Company",2253,"Blonde Hunny",0.068,21,"Belgian Pale Ale",12,"Nellysford"," VA"
182,"Wild Wolf Brewing Company",1318,"Wild Wolf Wee Heavy Scottish Style Ale",0.057,20,"Scotch Ale / Wee Heavy",12,"Nellysford"," VA"
182,"Wild Wolf Brewing Company",1195,"Wild Wolf American Pilsner",0.045,25,"American Pilsner",12,"Nellysford"," VA"
182,"Wild Wolf Brewing Company",1194,"Alpha Ale",0.051,45,"American Pale Ale (APA)",12,"Nellysford"," VA"
183,"COOP Ale Works",2214,"Horny Toad Cerveza",0.053,25,"American Blonde Ale",16,"Oklahoma City"," OK"
183,"COOP Ale Works",2213,"Native Amber",0.063,35,"American Amber / Red Ale",16,"Oklahoma City"," OK"
183,"COOP Ale Works",1442,"F5 IPA",0.068,100,"American IPA",16,"Oklahoma City"," OK"
183,"COOP Ale Works",170,"Native Amber (2013)",0.063,35,"American Amber / Red Ale",16,"Oklahoma City"," OK"
183,"COOP Ale Works",169,"Horny Toad Cerveza (2013)",0.053,25,"American Blonde Ale",16,"Oklahoma City"," OK"
184,"Seventh Son Brewing Company",2250,"Seventh Son of a Seventh Son",0.077,40,"American Strong Ale",16,"Columbus"," OH"
184,"Seventh Son Brewing Company",1768,"Stone Fort Brown Ale",0.053,20,"English Brown Ale",16,"Columbus"," OH"
184,"Seventh Son Brewing Company",1767,"Seventh Son Hopped Red Ale",0.077,40,"American Amber / Red Ale",16,"Columbus"," OH"
184,"Seventh Son Brewing Company",1766,"Humulus Nimbus Super Pale Ale",0.06,53,"American Pale Ale (APA)",16,"Columbus"," OH"
184,"Seventh Son Brewing Company",1765,"Golden Ratio IPA",0.07,68,"American IPA",16,"Columbus"," OH"
185,"Oasis Texas Brewing Company",2247,"Lake Monster",0.082,25,"Baltic Porter",16,"Austin"," TX"
185,"Oasis Texas Brewing Company",2071,"London Homesick Ale",0.049,27,"English Bitter",12,"Austin"," TX"
185,"Oasis Texas Brewing Company",2070,"Luchesa Lager",0.048,35,"Keller Bier / Zwickel Bier",12,"Austin"," TX"
185,"Oasis Texas Brewing Company",2069,"Slow Ride",0.048,35,"American Pale Ale (APA)",12,"Austin"," TX"
188,"Pedernales Brewing Company",2238,"Lobo Lito",0.04,12,"Light Lager",12,"Fredericksburg"," TX"
188,"Pedernales Brewing Company",2144,"Robert Earl Keen Honey Pils",0.05,17,"American Pilsner",12,"Fredericksburg"," TX"
189,"Mother's Brewing",2237,"Towhead",0.052,21,"American Blonde Ale",12,"Springfield"," MO"
189,"Mother's Brewing",2208,"Lil' Helper",0.07,70,"American IPA",12,"Springfield"," MO"
191,"Two Beers Brewing Company",2235,"Day Hike Session",0.041,41,"American IPA",12,"Seattle"," WA"
191,"Two Beers Brewing Company",1661,"Trailhead ISA",0.048,48,"American IPA",12,"Seattle"," WA"
191,"Two Beers Brewing Company",1660,"Immersion Amber",0.052,27,"American Amber / Red Ale",12,"Seattle"," WA"
191,"Two Beers Brewing Company",1659,"Evo IPA",0.062,70,"American IPA",12,"Seattle"," WA"
191,"Two Beers Brewing Company",1173,"Evolutionary IPA (2012)",0.062,70,"American IPA",12,"Seattle"," WA"
191,"Two Beers Brewing Company",560,"Persnickety Pale",0.057,36,"American Pale Ale (APA)",12,"Seattle"," WA"
191,"Two Beers Brewing Company",519,"SoDo Brown Ale",0.054,20,"American Brown Ale",12,"Seattle"," WA"
191,"Two Beers Brewing Company",518,"Immersion Amber Ale (2011)",0.052,27,"American Amber / Red Ale",12,"Seattle"," WA"
191,"Two Beers Brewing Company",505,"Evolutionary IPA (2011)",0.062,70,"American IPA",12,"Seattle"," WA"
191,"Two Beers Brewing Company",482,"Trailhead India Style Session Ale (2011)",0.048,48,"American IPA",12,"Seattle"," WA"
192,"Snake River Brewing Company",1606,"Snow King Pale Ale",0.06,55,"American Pale Ale (APA)",12,"Jackson"," WY"
192,"Snake River Brewing Company",617,"Zonker Stout",0.054,36,"Foreign / Export Stout",12,"Jackson"," WY"
192,"Snake River Brewing Company",407,"OB-1 Organic Ale",0.05,22,"English Brown Ale",12,"Jackson"," WY"
192,"Snake River Brewing Company",406,"Snake River Lager",0.05,18,"Vienna Lager",12,"Jackson"," WY"
192,"Snake River Brewing Company",402,"Snake River Pale Ale",0.052,32,"American Pale Ale (APA)",12,"Jackson"," WY"
192,"Snake River Brewing Company",393,"Pako’s EyePA",0.068,60,"American IPA",12,"Jackson"," WY"
193,"Capital Brewery",2227,"Dark Voyage Black IPA (2013)",0.065,80,"American Black Ale",12,"Middleton"," WI"
193,"Capital Brewery",2226,"Wisconsin Amber",0.052,28,"Vienna Lager",12,"Middleton"," WI"
193,"Capital Brewery",2225,"Lake House",0.046,18,"Munich Helles Lager",12,"Middleton"," WI"
193,"Capital Brewery",1954,"Ghost Ship White IPA",0.056,55,"American IPA",12,"Middleton"," WI"
193,"Capital Brewery",1910,"Lake House",0.046,18,"Munich Helles Lager",16,"Middleton"," WI"
193,"Capital Brewery",1177,"Mutiny IPA",0.062,70,"American IPA",12,"Middleton"," WI"
195,"Goodlife Brewing Co.",2205,"Mountain Rescue Pale Ale",0.055,40,"American Pale Ale (APA)",12,"Bend"," OR"
197,"Goose Island Brewery Company",2198,"Goose Island India Pale Ale",0.059,55,"American IPA",12,"Chicago"," IL"
198,"Burnside Brewing Co.",2196,"Couch Select Lager",0.05,14,"American Pale Lager",12,"Portland"," OR"
199,"Hop Valley Brewing Company",2195,"Double D Blonde",0.049,20,"American Blonde Ale",12,"Springfield"," OR"
199,"Hop Valley Brewing Company",1605,"Festeroo Winter Ale",0.078,60,"American Strong Ale",12,"Springfield"," OR"
199,"Hop Valley Brewing Company",1543,"Proxima IPA",0.063,70,"American IPA",12,"Springfield"," OR"
