"Brewery_id","Brew_name","Beer_ID","Beer_name","ABV","IBU","Style","Ounces","City","State"
212,"Wisconsin Brewing Company",2147,"#003 Brown & Robust Porter",0.052,NA,"American Porter",12,"Verona"," WI"
212,"Wisconsin Brewing Company",2146,"#004 Session I.P.A.",0.048,38,"American IPA",12,"Verona"," WI"
213,"Crow Peak Brewing Company",2145,"Red Water Irish Style Red",0.065,NA,"American Amber / Red Ale",12,"Spearfish"," SD"
213,"Crow Peak Brewing Company",1804,"Mjöllnir",0.066,NA,"Herbed / Spiced Beer",12,"Spearfish"," SD"
213,"Crow Peak Brewing Company",1602,"Bear Butte Nut Brown Ale",0.055,NA,"American Brown Ale",12,"Spearfish"," SD"
213,"Crow Peak Brewing Company",1301,"Easy Livin' Summer Ale",0.045,NA,"American Blonde Ale",12,"Spearfish"," SD"
213,"Crow Peak Brewing Company",542,"Canyon Cream Ale",0.055,NA,"Cream Ale",12,"Spearfish"," SD"
213,"Crow Peak Brewing Company",272,"Pile O'Dirt Porter",0.069,NA,"American Porter",12,"Spearfish"," SD"
213,"Crow Peak Brewing Company",271,"11th Hour IPA",0.06,NA,"American IPA",12,"Spearfish"," SD"
214,"Grapevine Craft Brewery",2129,"Monarch Classic American Wheat",0.043,21,"American Pale Wheat Ale",12,"Farmers Branch"," TX"
214,"Grapevine Craft Brewery",2127,"Sir William's English Brown Ale",0.049,21,"English Brown Ale",12,"Farmers Branch"," TX"
214,"Grapevine Craft Brewery",2126,"Lakefire Rye Pale Ale",0.055,35,"American Pale Ale (APA)",12,"Farmers Branch"," TX"
215,"Buffalo Bayou Brewing Company",2125,"1836",0.06,40,"American Blonde Ale",12,"Houston"," TX"
215,"Buffalo Bayou Brewing Company",2124,"Summer's Wit",0.06,20,"Witbier",12,"Houston"," TX"
215,"Buffalo Bayou Brewing Company",2123,"More Cowbell",0.09,118,"American Double / Imperial IPA",16,"Houston"," TX"
216,"Texian Brewing Co.",2119,"First Stand",0.055,35,"Saison / Farmhouse Ale",12,"Richmond"," TX"
216,"Texian Brewing Co.",2118,"Battle LIne",0.063,23,"American Brown Ale",12,"Richmond"," TX"
216,"Texian Brewing Co.",2117,"Broken Bridge",0.056,12,"Dunkelweizen",12,"Richmond"," TX"
216,"Texian Brewing Co.",2116,"Brutus",0.071,69,"English India Pale Ale (IPA)",12,"Richmond"," TX"
217,"Orpheus Brewing",2113,"Lyric Ale",0.065,NA,"Saison / Farmhouse Ale",12,"Atlanta"," GA"
217,"Orpheus Brewing",2112,"Atalanta",0.053,NA,"Saison / Farmhouse Ale",12,"Atlanta"," GA"
218,"Forgotten Boardwalk",2111,"What the Butler Saw",0.05,18,"Witbier",12,"Cherry Hill"," NJ"
218,"Forgotten Boardwalk",2110,"1916 Shore Shiver",0.069,65,"American IPA",12,"Cherry Hill"," NJ"
219,"Laughing Dog Brewing Company",2108,"Laughing Dog Cream Ale",0.05,12,"Cream Ale",12,"Ponderay"," ID"
219,"Laughing Dog Brewing Company",1397,"Two-One Niner",0.048,9,"American Pilsner",12,"Ponderay"," ID"
219,"Laughing Dog Brewing Company",1396,"Laughing Dog IPA",0.064,66,"American IPA",12,"Ponderay"," ID"
220,"Bozeman Brewing Company",2107,"Plum St. Porter",0.06,52,"American Porter",12,"Bozeman"," MT"
220,"Bozeman Brewing Company",1573,"Plum St. Porter",0.057,52,"American Porter",12,"Bozeman"," MT"
220,"Bozeman Brewing Company",1289,"Bozone HopZone IPA",0.07,80,"American IPA",12,"Bozeman"," MT"
220,"Bozeman Brewing Company",1288,"Bozone Hefe Weizen",0.06,25,"Hefeweizen",12,"Bozeman"," MT"
220,"Bozeman Brewing Company",470,"Bozone Select Amber Ale",0.055,NA,"American Amber / Red Ale",12,"Bozeman"," MT"
221,"Big Choice Brewing",2104,"Aprè Shred",0.081,17,"American Strong Ale",16,"Broomfield"," CO"
221,"Big Choice Brewing",1762,"Hemlock Double IPA",0.095,104,"American Double / Imperial IPA",12,"Broomfield"," CO"
221,"Big Choice Brewing",1422,"West Portal Colorado Common Summer Ale",0.041,NA,"California Common / Steam Beer",16,"Broomfield"," CO"
221,"Big Choice Brewing",1067,"Disconnected Red",0.067,85,"American Amber / Red Ale",16,"Broomfield"," CO"
222,"Big Storm Brewing Company",2096,"Arcus IPA",0.069,81,"American IPA",12,"Odessa"," FL"
222,"Big Storm Brewing Company",2095,"Wavemaker",0.058,38,"American Amber / Red Ale",12,"Odessa"," FL"
223,"Carton Brewing Company",2094,"Epitome",0.099,100,"American Black Ale",16,"Atlantic Highlands"," NJ"
223,"Carton Brewing Company",1941,"Monkey Chased the Weasel",0.039,9,"Berliner Weissbier",16,"Atlantic Highlands"," NJ"
223,"Carton Brewing Company",1940,"077XX",0.078,80,"American Double / Imperial IPA",16,"Atlantic Highlands"," NJ"
223,"Carton Brewing Company",1439,"Boat Beer",0.042,35,"American IPA",12,"Atlantic Highlands"," NJ"
224,"Midnight Sun Brewing Company",2093,"Pleasure Town",0.063,61,"American IPA",12,"Anchorage"," AK"
224,"Midnight Sun Brewing Company",1814,"Pleasure Town IPA",0.063,61,"American IPA",12,"Anchorage"," AK"
224,"Midnight Sun Brewing Company",587,"Snowshoe White Ale",0.048,12,"Witbier",12,"Anchorage"," AK"
224,"Midnight Sun Brewing Company",586,"Kodiak Brown Ale",0.05,24,"American Brown Ale",12,"Anchorage"," AK"
224,"Midnight Sun Brewing Company",434,"Sockeye Red IPA",0.057,70,"American IPA",12,"Anchorage"," AK"
225,"Fat Head's Brewery",2089,"Trail Head",0.063,55,"American Pale Ale (APA)",12,"Middleburg Heights"," OH"
225,"Fat Head's Brewery",2088,"Hop Stalker Fresh Hop IPA",0.07,80,"American IPA",16,"Middleburg Heights"," OH"
226,"Refuge Brewery",2087,"Blood Orange Wit",0.05,16,"Witbier",16,"Temecula"," CA"
227,"Chatham Brewing",2080,"8 Barrel",0.08,69,"American Strong Ale",16,"Chatham"," NY"
227,"Chatham Brewing",2079,"Oktoberfest",0.055,40,"Märzen / Oktoberfest",16,"Chatham"," NY"
228,"DC Brau Brewing Company",2078,"Stone of Arbroath",0.08,NA,"Scotch Ale / Wee Heavy",12,"Washington"," DC"
228,"DC Brau Brewing Company",1809,"The Tradition",0.05,15,"American Blonde Ale",12,"Washington"," DC"
228,"DC Brau Brewing Company",1263,"El Hefe Speaks",0.053,11,"Hefeweizen",12,"Washington"," DC"
228,"DC Brau Brewing Company",1092,"Penn Quarter Porter",0.055,NA,"American Porter",12,"Washington"," DC"
228,"DC Brau Brewing Company",851,"On the Wings of Armageddon",0.092,115,"American Double / Imperial IPA",12,"Washington"," DC"
228,"DC Brau Brewing Company",186,"The Corruption",0.065,80,"American IPA",12,"Washington"," DC"
228,"DC Brau Brewing Company",185,"The Citizen",0.07,NA,"Belgian Pale Ale",12,"Washington"," DC"
228,"DC Brau Brewing Company",184,"The Public",0.06,NA,"American Pale Ale (APA)",12,"Washington"," DC"
229,"Geneva Lake Brewing Company",2077,"No Wake IPA",0.072,50,"American IPA",12,"Lake Geneva"," WI"
229,"Geneva Lake Brewing Company",2076,"Boathouse Blonde",0.049,15,"American Blonde Ale",12,"Lake Geneva"," WI"
229,"Geneva Lake Brewing Company",2075,"Cedar Point",0.05,26,"American Amber / Red Ale",12,"Lake Geneva"," WI"
230,"Rochester Mills Brewing Company",2074,"Pine Knob Pilsner",0.053,NA,"Czech Pilsener",16,"Rochester"," MI"
230,"Rochester Mills Brewing Company",1724,"Cal and Co. Black Cherry Porter",NA,NA,"American Porter",16,"Rochester"," MI"
230,"Rochester Mills Brewing Company",1280,"Lazy Daze Lager",0.055,NA,"American Adjunct Lager",16,"Rochester"," MI"
230,"Rochester Mills Brewing Company",899,"Rochester Red Ale",0.059,NA,"American Amber / Red Ale",16,"Rochester"," MI"
230,"Rochester Mills Brewing Company",363,"Milkshake Stout",0.05,NA,"Milk / Sweet Stout",16,"Rochester"," MI"
230,"Rochester Mills Brewing Company",158,"Cornerstone IPA",0.07,NA,"American IPA",16,"Rochester"," MI"
230,"Rochester Mills Brewing Company",97,"Lazy Daze Lager",0.055,NA,"American Adjunct Lager",12,"Rochester"," MI"
231,"Cape Ann Brewing Company",2068,"Imperial Pumpkin Stout",0.099,43,"Pumpkin Ale",16,"Gloucester"," MA"
231,"Cape Ann Brewing Company",2067,"Dead-Eye DIPA",0.09,130,"American Double / Imperial IPA",16,"Gloucester"," MA"
231,"Cape Ann Brewing Company",2066,"Fisherman's IPA",0.055,64,"American IPA",12,"Gloucester"," MA"
231,"Cape Ann Brewing Company",2065,"Fisherman's Pils",0.054,35,"German Pilsener",12,"Gloucester"," MA"
231,"Cape Ann Brewing Company",2064,"Fisherman's Brew",0.055,30,"American Amber / Red Ale",12,"Gloucester"," MA"
232,"Borderlands Brewing Company",2062,"Noche Dulce",0.071,16,"American Porter",16,"Tucson"," AZ"
233,"College Street Brewhouse and Pub",2061,"Big Blue Van",0.058,NA,"Fruit / Vegetable Beer",16,"Lake Havasu City"," AZ"
234,"Joseph James Brewing Company",2060,"Weize Guy",0.05,15,"Hefeweizen",12,"Henderson"," NV"
234,"Joseph James Brewing Company",469,"Fox Tail Gluten Free Ale",0.05,50,"American Pale Ale (APA)",12,"Henderson"," NV"
234,"Joseph James Brewing Company",468,"Hop Box Imperial IPA",0.093,90,"American Double / Imperial IPA",12,"Henderson"," NV"
234,"Joseph James Brewing Company",467,"Joseph James American Lager",0.052,15,"American Adjunct Lager",12,"Henderson"," NV"
235,"Harpoon Brewery",2059,"UFO Gingerland",0.052,15,"Herbed / Spiced Beer",12,"Boston"," MA"
235,"Harpoon Brewery",1653,"The Long Thaw White IPA",0.062,45,"American White IPA",12,"Boston"," MA"
235,"Harpoon Brewery",1558,"Honey Cider",0.048,NA,"Cider",12,"Boston"," MA"
235,"Harpoon Brewery",1380,"Harpoon Summer Beer",0.05,28,"Kölsch",12,"Boston"," MA"
235,"Harpoon Brewery",1379,"Harpoon IPA",0.059,42,"American IPA",12,"Boston"," MA"
235,"Harpoon Brewery",1340,"UFO Pumpkin",0.059,20,"Pumpkin Ale",12,"Boston"," MA"
235,"Harpoon Brewery",1313,"Harpoon Octoberfest",0.055,30,"Märzen / Oktoberfest",12,"Boston"," MA"
235,"Harpoon Brewery",770,"Harpoon IPA (2012)",0.059,42,"American IPA",12,"Boston"," MA"
235,"Harpoon Brewery",769,"Harpoon Summer Beer (2012)",0.05,28,"Kölsch",12,"Boston"," MA"
235,"Harpoon Brewery",610,"UFO White",0.048,10,"American Pale Wheat Ale",12,"Boston"," MA"
235,"Harpoon Brewery",192,"Harpoon Summer Beer (2010)",0.05,28,"Kölsch",12,"Boston"," MA"
235,"Harpoon Brewery",126,"Harpoon IPA (2010)",0.059,42,"American IPA",12,"Boston"," MA"
236,"Back East Brewing Company",2058,"Palate Mallet",0.086,NA,"American Double / Imperial IPA",12,"Bloomfield"," CT"
236,"Back East Brewing Company",1483,"Back East Porter",0.06,NA,"American Porter",12,"Bloomfield"," CT"
236,"Back East Brewing Company",1426,"Back East Golden Ale",0.049,NA,"American Blonde Ale",12,"Bloomfield"," CT"
236,"Back East Brewing Company",1132,"Misty Mountain IPA",0.07,NA,"American IPA",12,"Bloomfield"," CT"
236,"Back East Brewing Company",1131,"Back East Ale",0.05,NA,"American Amber / Red Ale",12,"Bloomfield"," CT"
237,"Champion Brewing Company",2057,"Stickin' In My Rye",0.07,NA,"Rye Beer",24,"Charlottesville"," VA"
237,"Champion Brewing Company",2056,"Black Me Stout",0.06,45,"American Stout",12,"Charlottesville"," VA"
237,"Champion Brewing Company",2055,"Killer Kolsch",0.05,22,"Kölsch",12,"Charlottesville"," VA"
237,"Champion Brewing Company",1933,"Missile IPA",0.07,65,"American IPA",12,"Charlottesville"," VA"
238,"Devil's Backbone Brewing Company",2051,"Bravo Four Point",0.044,45,"American Pale Ale (APA)",12,"Lexington"," VA"
238,"Devil's Backbone Brewing Company",1201,"Striped Bass Pale Ale",0.052,26,"American Pale Ale (APA)",12,"Lexington"," VA"
239,"Newburgh Brewing Company",2050,"Cream Ale",0.042,35,"Cream Ale",12,"Newburgh"," NY"
240,"Wiseacre Brewing Company",2047,"Tarasque",0.059,NA,"Saison / Farmhouse Ale",12,"Memphis"," TN"
240,"Wiseacre Brewing Company",1470,"Ananda India Pale Ale",0.062,61,"American IPA",12,"Memphis"," TN"
240,"Wiseacre Brewing Company",1469,"Tiny Bomb",0.045,23,"American Pilsner",12,"Memphis"," TN"
241,"Golden Road Brewing",2045,"Might As Well IPL",0.072,75,"American Pale Lager",16,"Los Angeles"," CA"
241,"Golden Road Brewing",1960,"Saison Pamplemousse",0.058,35,"Saison / Farmhouse Ale",12,"Los Angeles"," CA"
241,"Golden Road Brewing",1777,"2020 IPA",0.074,74,"American IPA",16,"Los Angeles"," CA"
241,"Golden Road Brewing",1698,"Wolf Among Weeds IPA",0.08,70,"American IPA",16,"Los Angeles"," CA"
241,"Golden Road Brewing",1641,"Better Weather IPA",0.094,92,"American IPA",16,"Los Angeles"," CA"
241,"Golden Road Brewing",1490,"Point the Way IPA",0.059,60,"American IPA",16,"Los Angeles"," CA"
241,"Golden Road Brewing",1489,"Golden Road Hefeweizen",0.046,15,"Hefeweizen",16,"Los Angeles"," CA"
241,"Golden Road Brewing",1399,"Heal the Bay IPA",0.068,65,"American IPA",16,"Los Angeles"," CA"
241,"Golden Road Brewing",1296,"Point the Way IPA",0.059,60,"American IPA",12,"Los Angeles"," CA"
241,"Golden Road Brewing",1034,"Cabrillo Kölsch",0.05,NA,"Kölsch",16,"Los Angeles"," CA"
241,"Golden Road Brewing",991,"Get Up Offa That Brown",0.055,20,"American Brown Ale",16,"Los Angeles"," CA"
241,"Golden Road Brewing",750,"Burning Bush Smoked IPA",0.08,70,"American IPA",16,"Los Angeles"," CA"
241,"Golden Road Brewing",749,"Wolf Among Weeds IPA (2012)",0.08,70,"American IPA",16,"Los Angeles"," CA"
241,"Golden Road Brewing",549,"Point the Way IPA (2012)",0.059,60,"American IPA",16,"Los Angeles"," CA"
241,"Golden Road Brewing",548,"Golden Road Hefeweizen (2012)",0.046,15,"Hefeweizen",16,"Los Angeles"," CA"
242,"New Republic Brewing Company",2043,"Skylight",0.056,20,"Dunkelweizen",12,"College Station"," TX"
242,"New Republic Brewing Company",2042,"Kadigan",0.056,30,"American Blonde Ale",12,"College Station"," TX"
242,"New Republic Brewing Company",2041,"Dammit Jim!",0.052,50,"American Amber / Red Ale",12,"College Station"," TX"
243,"Infamous Brewing Company",2038,"Infamous IPA",0.07,75,"American IPA",12,"Austin"," TX"
243,"Infamous Brewing Company",1774,"Hijack",0.055,20,"Cream Ale",12,"Austin"," TX"
244,"Two Henrys Brewing Company",2037,"The Gilded Age",0.045,NA,"Munich Helles Lager",12,"Plant City"," FL"
245,"Lift Bridge Brewing Company",2036,"Getaway",0.052,30,"German Pilsener",16,"Stillwater"," MN"
245,"Lift Bridge Brewing Company",1168,"Farm Girl Saison",0.06,30,"Saison / Farmhouse Ale",16,"Stillwater"," MN"
246,"Lucky Town Brewing Company",2033,"Pub Ale",0.038,18,"English Dark Mild Ale",12,"Jackson"," MS"
246,"Lucky Town Brewing Company",2032,"Ballistic Blonde",0.051,31,"Belgian Pale Ale",12,"Jackson"," MS"
247,"Quest Brewing Company",2031,"Golden Fleece",0.045,35,"Belgian Pale Ale",12,"Greenville"," SC"
247,"Quest Brewing Company",2030,"Smoking Mirror",0.055,30,"American Porter",12,"Greenville"," SC"
248,"Creature Comforts",2029,"Tropicalia",0.065,65,"American IPA",12,"Athens"," GA"
248,"Creature Comforts",2028,"Athena",0.045,NA,"Berliner Weissbier",12,"Athens"," GA"
249,"Half Full Brewery",2026,"Pursuit",0.07,40,"American IPA",12,"Stamford"," CT"
249,"Half Full Brewery",1361,"Half Full Bright Ale",0.052,18,"American Blonde Ale",12,"Stamford"," CT"
250,"Southampton Publick House",2024,"Montauk Light",0.035,NA,"Light Lager",12,"Southampton"," NY"
251,"Chapman's Brewing",2019,"Enlighten",0.045,NA,"Kölsch",16,"Angola"," IN"
251,"Chapman's Brewing",2018,"Ale Cider",0.065,8,"Fruit / Vegetable Beer",16,"Angola"," IN"
251,"Chapman's Brewing",2017,"Pail Ale",0.055,30,"American Pale Ale (APA)",16,"Angola"," IN"
251,"Chapman's Brewing",2016,"Englishman",0.045,NA,"English Brown Ale",16,"Angola"," IN"
252,"Barrio Brewing Company",2005,"Barrio Blanco",0.06,60,"American IPA",12,"Tucson"," AZ"
252,"Barrio Brewing Company",1343,"Barrio Tucson Blonde",0.045,NA,"American Blonde Ale",12,"Tucson"," AZ"
253,"Santa Cruz Mountain Brewing",2002,"Giant DIPA",0.089,88,"American Double / Imperial IPA",16,"Santa Cruz"," CA"
253,"Santa Cruz Mountain Brewing",1683,"Dread Brown Ale",0.054,NA,"American Brown Ale",12,"Santa Cruz"," CA"
253,"Santa Cruz Mountain Brewing",1362,"Casinos IPA",0.07,NA,"English India Pale Ale (IPA)",16,"Santa Cruz"," CA"
254,"Frankenmuth Brewery",1998,"Old Detroit",0.056,NA,"American Amber / Red Ale",12,"Frankenmuth"," MI"
254,"Frankenmuth Brewery",1556,"Batch 69 IPA",0.069,69,"American IPA",12,"Frankenmuth"," MI"
254,"Frankenmuth Brewery",1208,"Twisted Helles Summer Lager",0.055,18,"Munich Helles Lager",12,"Frankenmuth"," MI"
255,"Meckley's Cidery",1986,"Bushwhacker Cider",0.069,NA,"Cider",16,"Somerset Center"," MI"
255,"Meckley's Cidery",1985,"Weim-R-Iner",0.069,NA,"Cider",16,"Somerset Center"," MI"
255,"Meckley's Cidery",1984,"Cherry Bomb",0.069,NA,"Cider",16,"Somerset Center"," MI"
256,"Stillwater Artisanal Ales",1983,"Brontide",0.05,NA,"American Black Ale",12,"Baltimore"," MD"
256,"Stillwater Artisanal Ales",1631,"Brontide",0.05,NA,"American Black Ale",12,"Baltimore"," MD"
256,"Stillwater Artisanal Ales",1344,"Classique",0.045,NA,"Saison / Farmhouse Ale",12,"Baltimore"," MD"
257,"Finch's Beer Company",1981,"Hardcore Chimera",0.09,NA,"American Double / Imperial IPA",16,"Chicago"," IL"
257,"Finch's Beer Company",1664,"Sobek & Set",0.08,80,"American Black Ale",16,"Chicago"," IL"
257,"Finch's Beer Company",1663,"Nuclear Winter",0.086,NA,"Belgian Strong Dark Ale",16,"Chicago"," IL"
257,"Finch's Beer Company",1662,"Wet Hot American Wheat Ale",0.05,22,"American Pale Wheat Ale",16,"Chicago"," IL"
257,"Finch's Beer Company",941,"Secret Stache Stout",0.053,NA,"American Stout",16,"Chicago"," IL"
257,"Finch's Beer Company",935,"Fascist Pig Ale",0.08,72,"American Amber / Red Ale",16,"Chicago"," IL"
257,"Finch's Beer Company",809,"Cut Throat Pale Ale",0.055,NA,"American Pale Ale (APA)",16,"Chicago"," IL"
257,"Finch's Beer Company",481,"Threadless IPA",0.075,NA,"American IPA",16,"Chicago"," IL"
257,"Finch's Beer Company",351,"Cut Throat Pale Ale (2011)",0.055,NA,"American Pale Ale (APA)",16,"Chicago"," IL"
257,"Finch's Beer Company",350,"Golden Wing Blonde Ale",0.047,NA,"American Blonde Ale",16,"Chicago"," IL"
258,"South Austin Brewery",1972,"LuckenBock",0.07,18,"Bock",16,"South Austin"," TX"
258,"South Austin Brewery",1971,"Texas Pale Ale (TPA)",0.055,40,"American IPA",16,"South Austin"," TX"
258,"South Austin Brewery",1970,"6 String Saison",0.08,NA,"Saison / Farmhouse Ale",16,"South Austin"," TX"
258,"South Austin Brewery",1969,"Kol' Beer",0.05,22,"Kölsch",16,"South Austin"," TX"
259,"Bauhaus Brew Labs",1966,"Wagon Party",0.054,55,"California Common / Steam Beer",12,"Minneapolis"," MN"
259,"Bauhaus Brew Labs",1965,"Sky-Five",0.067,70,"American IPA",12,"Minneapolis"," MN"
259,"Bauhaus Brew Labs",1964,"Stargrazer",0.05,28,"Schwarzbier",12,"Minneapolis"," MN"
259,"Bauhaus Brew Labs",1963,"Wonderstuff",0.054,48,"German Pilsener",12,"Minneapolis"," MN"
260,"Ozark Beer Company",1961,"Ozark American Pale Ale",0.04,39,"American Pale Ale (APA)",12,"Rogers"," AR"
261,"Mountain Town Brewing Company ",1952,"Train Wreck",0.082,NA,"American Amber / Red Ale",16,"Mount Pleasant"," MI"
262,"Otter Creek Brewing",1946,"Overgrown American Pale Ale",0.055,55,"American Pale Ale (APA)",12,"Waterbury"," VT"
263,"The Brewer's Art",1945,"Birdhouse Pale Ale",0.05,NA,"Belgian Pale Ale",12,"Baltimore"," MD"
263,"The Brewer's Art",1079,"Ozzy",0.073,NA,"Belgian Pale Ale",12,"Baltimore"," MD"
263,"The Brewer's Art",94,"Resurrection",0.07,NA,"Dubbel",12,"Baltimore"," MD"
264,"Denver Beer Company",1944,"Incredible Pedal IPA",0.07,NA,"American IPA",12,"Denver"," CO"
264,"Denver Beer Company",1943,"Graham Cracker Porter",0.05,NA,"American Porter",12,"Denver"," CO"
265,"Ska Brewing Company",1942,"Rudie Session IPA",0.045,NA,"American IPA",12,"Durango"," CO"
265,"Ska Brewing Company",1708,"Taster's Choice",0.074,NA,"Doppelbock",12,"Durango"," CO"
265,"Ska Brewing Company",1521,"Modus Hoperandi",0.068,65,"American IPA",12,"Durango"," CO"
265,"Ska Brewing Company",1297,"Estival Cream Stout",0.058,15,"American Stout",12,"Durango"," CO"
265,"Ska Brewing Company",1192,"Vernal Minthe Stout",0.058,NA,"American Stout",12,"Durango"," CO"
265,"Ska Brewing Company",1013,"Hibernal Vinifera Stout",0.08,NA,"Foreign / Export Stout",12,"Durango"," CO"
265,"Ska Brewing Company",774,"Autumnal Molé Stout",NA,NA,"American Stout",12,"Durango"," CO"
265,"Ska Brewing Company",386,"Mexican Logger",0.042,18,"American Pale Lager",12,"Durango"," CO"
265,"Ska Brewing Company",70,"True Blonde Ale",0.053,NA,"American Blonde Ale",12,"Durango"," CO"
265,"Ska Brewing Company",69,"Euphoria Pale Ale",0.061,NA,"American Pale Ale (APA)",12,"Durango"," CO"
265,"Ska Brewing Company",68,"ESB Special Ale",0.057,58,"Extra Special / Strong Bitter (ESB)",12,"Durango"," CO"
265,"Ska Brewing Company",67,"Modus Hoperandi",0.068,65,"American IPA",12,"Durango"," CO"
266,"Tractor Brewing Company",1938,"Almanac IPA",0.062,72,"American IPA",12,"Albuquerque"," NM"
266,"Tractor Brewing Company",1937,"Milk Mustachio Stout",0.065,NA,"Milk / Sweet Stout",12,"Albuquerque"," NM"
266,"Tractor Brewing Company",1936,"Farmer's Tan Red Ale",0.06,30,"American Amber / Red Ale",12,"Albuquerque"," NM"
267,"Peak Organic Brewing Company",1931,"Fresh Cut Pilsner",0.046,NA,"American Pilsner",12,"Portland"," ME"
267,"Peak Organic Brewing Company",1930,"Summer Session Ale",0.05,61,"American Pale Wheat Ale",12,"Portland"," ME"
268,"Cape Cod Beer",1928,"Cape Cod Red",0.055,35,"American Amber / Red Ale",16,"Hyannis"," MA"
268,"Cape Cod Beer",1927,"Beach Blonde",0.049,10,"American Blonde Ale",16,"Hyannis"," MA"
269,"Long Trail Brewing Company",1926,"Long Trail IPA",0.059,42,"English India Pale Ale (IPA)",12,"Bridgewater Corners"," VT"
269,"Long Trail Brewing Company",1924,"Long Trail Ale",0.046,30,"American Amber / Red Ale",12,"Bridgewater Corners"," VT"
269,"Long Trail Brewing Company",1090,"Double Bag",0.072,33,"Altbier",16,"Bridgewater Corners"," VT"
269,"Long Trail Brewing Company",574,"Blackbeary Wheat",0.04,8,"Fruit / Vegetable Beer",12,"Bridgewater Corners"," VT"
269,"Long Trail Brewing Company",573,"Long Trail Ale (1)",0.046,30,"Altbier",12,"Bridgewater Corners"," VT"
270,"Great Raft Brewing Company",1923,"Commotion APA",0.052,49,"American Pale Ale (APA)",12,"Shreveport"," LA"
270,"Great Raft Brewing Company",1922,"Southern Drawl Pale Lager",0.052,NA,"American Pale Lager",12,"Shreveport"," LA"
271,"Alaskan Brewing Company",1921,"Freeride APA",0.053,40,"American Pale Ale (APA)",12,"Juneau"," AK"
271,"Alaskan Brewing Company",1920,"Alaskan Amber",0.053,18,"Altbier",12,"Juneau"," AK"
272,"Notch Brewing Company",1917,"Left of the Dial IPA",0.043,NA,"American IPA",12,"Ipswich"," MA"
272,"Notch Brewing Company",1190,"Notch Session Pils",0.04,NA,"Czech Pilsener",12,"Ipswich"," MA"
273,"The Alchemist",1916,"Petit Mutant",0.06,NA,"American Wild Ale",16,"Waterbury"," VT"
273,"The Alchemist",1915,"The Crusher",0.096,NA,"American Double / Imperial IPA",16,"Waterbury"," VT"
273,"The Alchemist",1914,"Beelzebub",0.08,NA,"American Double / Imperial Stout",16,"Waterbury"," VT"
273,"The Alchemist",1810,"Focal Banger",0.07,NA,"American IPA",16,"Waterbury"," VT"
273,"The Alchemist",1111,"Heady Topper",0.08,120,"American Double / Imperial IPA",16,"Waterbury"," VT"
273,"The Alchemist",379,"Heady Topper",0.08,120,"American Double / Imperial IPA",16,"Waterbury"," VT"
274,"Three Notch'd Brewing Company",1913,"Hydraulion Red",0.053,22,"Irish Red Ale",12,"Charlottesville"," VA"
274,"Three Notch'd Brewing Company",1912,"40 Mile IPA",0.06,50,"American IPA",12,"Charlottesville"," VA"
275,"Portside Brewery",1909,"Big Chuck Barleywine",0.099,NA,"American Barleywine",12,"Cleveland"," OH"
276,"Otter Creek Brewing",1908,"Fresh Slice White IPA",0.055,45,"American White IPA",12,"Middlebury"," VT"
277,"Montauk Brewing Company",1907,"Montauk Summer Ale",0.056,28,"American Blonde Ale",12,"Montauk"," NY"
277,"Montauk Brewing Company",1906,"Driftwood Ale",0.06,49,"Extra Special / Strong Bitter (ESB)",12,"Montauk"," NY"
278,"Indeed Brewing Company",1903,"Let It Ride IPA",0.068,90,"American IPA",12,"Minneapolis"," MN"
278,"Indeed Brewing Company",1691,"Stir Crazy Winter Ale",0.065,22,"Winter Warmer",12,"Minneapolis"," MN"
278,"Indeed Brewing Company",1555,"Sweet Yamma Jamma Ale",0.05,10,"Fruit / Vegetable Beer",12,"Minneapolis"," MN"
278,"Indeed Brewing Company",1115,"Shenanigans Summer Ale",0.046,27,"American Pale Wheat Ale",12,"Minneapolis"," MN"
278,"Indeed Brewing Company",729,"Midnight Ryder",0.065,80,"American Black Ale",12,"Minneapolis"," MN"
278,"Indeed Brewing Company",728,"Day Tripper Pale Ale",0.054,45,"American Pale Ale (APA)",12,"Minneapolis"," MN"
279,"Berkshire Brewing Company",1900,"Lost Sailor IPA",0.055,40,"English India Pale Ale (IPA)",12,"South Deerfield"," MA"
279,"Berkshire Brewing Company",1317,"Steel Rail Extra Pale Ale",0.053,20,"American Pale Ale (APA)",12,"South Deerfield"," MA"
280,"Foolproof Brewing Company",1899,"La Ferme Urbaine Farmhouse Ale",0.078,NA,"Saison / Farmhouse Ale",12,"Pawtucket"," RI"
280,"Foolproof Brewing Company",983,"Backyahd IPA",0.06,NA,"American IPA",12,"Pawtucket"," RI"
280,"Foolproof Brewing Company",982,"Raincloud Robust Porter",0.065,NA,"American Porter",12,"Pawtucket"," RI"
280,"Foolproof Brewing Company",981,"Barstool American Golden Ale",0.045,NA,"American Blonde Ale",12,"Pawtucket"," RI"
281,"Headlands Brewing Company",1895,"Groupe G",0.076,65,"Belgian IPA",16,"Mill Valley"," CA"
281,"Headlands Brewing Company",1894,"Pt. Bonita Rustic Lager",0.062,40,"American Pale Lager",16,"Mill Valley"," CA"
281,"Headlands Brewing Company",1893,"Hill 88 Double IPA",0.088,77,"American Double / Imperial IPA",16,"Mill Valley"," CA"
282,"Bolero Snort Brewery",1891,"Longhop IPA",0.042,30,"American IPA",16,"Ridgefield Park"," NJ"
